timestamp,url,status,duration_ms,group
2025-09-15T19:01:09.880Z,https://www.agro.bayer.com.br/d/inseticida-bcs-sivanto-prime-200-sl-br,200,107,primary
2025-09-15T19:01:10.091Z,https://www.agro.bayer.com.br/d/inseticida-bcs-curbix-200-sc-br,200,95,primary
2025-09-15T19:01:10.219Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-original-mais-br,200,99,primary
2025-09-15T19:01:10.351Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-transorb-r-br,200,100,primary
2025-09-15T19:01:10.513Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-ultra-br,200,128,primary
2025-09-15T19:01:10.644Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-wg-br,200,102,primary
2025-09-15T19:01:10.776Z,https://www.agro.bayer.com.br/marcas/xivana-smart,200,103,primary
2025-09-15T19:01:12.550Z,https://www.agro.bayer.com.br/marcas/nativo-plus,200,1741,primary
2025-09-15T19:01:12.694Z,https://www.agro.bayer.com.br/marcas/adengo,200,107,primary
2025-09-15T19:01:12.854Z,https://www.agro.bayer.com.br/marcas/curbix,200,112,primary
2025-09-15T19:01:13.000Z,https://www.agro.bayer.com.br/marcas/fox-xpro,200,116,primary
2025-09-15T19:01:13.144Z,https://www.agro.bayer.com.br/roundup,200,116,primary
2025-09-15T19:01:13.286Z,https://www.agro.bayer.com.br/marcas/verango-prime,200,109,primary
2025-09-15T19:01:13.414Z,https://www.agro.bayer.com.br/d/nematicida-bcs-verango-prime-br,200,95,primary
2025-09-15T19:01:14.898Z,https://www.agro.bayer.com.br/d/fungicida-bcs-verango-prime-fungicida-br,200,1456,primary
2025-09-15T19:01:15.063Z,https://www.agro.bayer.com.br/cafeicultura,200,118,primary
2025-09-15T19:01:16.270Z,https://www.agro.bayer.com.br/conteudos-do-agro,200,1177,primary
2025-09-15T19:01:20.658Z,https://www.agro.bayer.com.br/conteudos,200,4349,primary
2025-09-15T19:01:25.064Z,https://www.agro.bayer.com.br/conteudos-impulso-bayer,200,4358,primary
2025-09-15T19:01:26.810Z,https://www.agro.bayer.com.br/seedgrowth,200,1704,primary
2025-09-15T19:01:28.598Z,https://www.agro.bayer.com.br/bayer-directo,200,1724,primary
2025-09-15T19:01:30.425Z,https://www.agro.bayer.com.br/agricultura-digital,200,1798,primary
2025-09-15T19:01:32.318Z,https://www.agro.bayer.com.br/cashback/como-funciona,200,1817,primary
2025-09-15T19:01:33.805Z,https://www.agro.bayer.com.br/alvos-e-culturas,200,1453,primary
2025-09-15T19:01:33.982Z,https://www.agro.bayer.com.br/marcas/agroeste,200,115,primary
2025-09-15T19:01:34.114Z,https://www.agro.bayer.com.br/marcas/dekalb,200,104,primary
2025-09-15T19:01:35.768Z,https://www.agro.bayer.com.br/marcas/deltapine,200,1626,primary
2025-09-15T19:01:35.924Z,https://www.agro.bayer.com.br/marcas/monsoy,200,116,primary
2025-09-15T19:01:36.058Z,https://www.agro.bayer.com.br/marcas/agroceres,200,105,primary
2025-09-15T19:13:35.246Z,https://www.agro.bayer.com.br/,200,362,primary
2025-09-15T19:13:35.410Z,https://www.agro.bayer.com.br/fale-conosco,200,108,primary
2025-09-15T19:13:35.557Z,https://www.agro.bayer.com.br/impulso-bayer,200,113,primary
2025-09-15T19:13:35.711Z,https://www.agro.bayer.com.br/produtos-protecao-cultivos,200,119,primary
2025-09-15T19:13:35.869Z,https://www.agro.bayer.com.br/valora-milho,200,125,primary
2025-09-15T19:13:36.012Z,https://www.agro.bayer.com.br/pro-carbono,200,110,primary
2025-09-15T19:13:36.137Z,https://www.agro.bayer.com.br/sementes,200,96,primary
2025-09-15T19:13:36.274Z,https://www.agro.bayer.com.br/d/fungicida-bcs-xivana-smart-br,200,98,primary
2025-09-15T19:13:36.401Z,https://www.agro.bayer.com.br/d/fungicida-bcs-nativo-plus-br,200,97,primary
2025-09-15T19:13:36.527Z,https://www.agro.bayer.com.br/d/fungicida-bcs-nativo-br,200,95,primary
2025-09-15T19:13:36.651Z,https://www.agro.bayer.com.br/d/inseticida-bcs-sivanto-prime-200-sl-br,200,94,primary
2025-09-15T19:13:36.778Z,https://www.agro.bayer.com.br/d/inseticida-bcs-curbix-200-sc-br,200,95,primary
2025-09-15T19:13:36.942Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-original-mais-br,200,103,primary
2025-09-15T19:13:37.065Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-transorb-r-br,200,94,primary
2025-09-15T19:13:37.187Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-ultra-br,200,95,primary
2025-09-15T19:13:37.313Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-wg-br,200,97,primary
2025-09-15T19:13:37.446Z,https://www.agro.bayer.com.br/marcas/xivana-smart,200,105,primary
2025-09-15T19:13:37.578Z,https://www.agro.bayer.com.br/marcas/nativo-plus,200,103,primary
2025-09-15T19:13:37.707Z,https://www.agro.bayer.com.br/marcas/adengo,200,100,primary
2025-09-15T19:13:37.842Z,https://www.agro.bayer.com.br/marcas/curbix,200,104,primary
2025-09-15T19:13:37.978Z,https://www.agro.bayer.com.br/marcas/fox-xpro,200,108,primary
2025-09-15T19:13:38.123Z,https://www.agro.bayer.com.br/roundup,200,115,primary
2025-09-15T19:13:38.265Z,https://www.agro.bayer.com.br/marcas/verango-prime,200,106,primary
2025-09-15T19:13:38.389Z,https://www.agro.bayer.com.br/d/nematicida-bcs-verango-prime-br,200,96,primary
2025-09-15T19:13:38.524Z,https://www.agro.bayer.com.br/d/fungicida-bcs-verango-prime-fungicida-br,200,104,primary
2025-09-15T19:13:38.663Z,https://www.agro.bayer.com.br/cafeicultura,200,109,primary
2025-09-15T19:13:38.799Z,https://www.agro.bayer.com.br/conteudos-do-agro,200,108,primary
2025-09-15T19:13:38.939Z,https://www.agro.bayer.com.br/conteudos,200,113,primary
2025-09-15T19:13:39.094Z,https://www.agro.bayer.com.br/conteudos-impulso-bayer,200,125,primary
2025-09-15T19:13:39.217Z,https://www.agro.bayer.com.br/seedgrowth,200,94,primary
2025-09-15T19:13:39.372Z,https://www.agro.bayer.com.br/bayer-directo,200,122,primary
2025-09-15T19:13:39.527Z,https://www.agro.bayer.com.br/agricultura-digital,200,125,primary
2025-09-15T19:13:39.706Z,https://www.agro.bayer.com.br/cashback/como-funciona,200,116,primary
2025-09-15T19:13:39.870Z,https://www.agro.bayer.com.br/alvos-e-culturas,200,135,primary
2025-09-15T19:13:40.012Z,https://www.agro.bayer.com.br/marcas/agroeste,200,113,primary
2025-09-15T19:13:40.144Z,https://www.agro.bayer.com.br/marcas/dekalb,200,105,primary
2025-09-15T19:13:40.270Z,https://www.agro.bayer.com.br/marcas/deltapine,200,97,primary
2025-09-15T19:13:40.407Z,https://www.agro.bayer.com.br/marcas/monsoy,200,113,primary
2025-09-15T19:13:40.543Z,https://www.agro.bayer.com.br/marcas/agroceres,200,107,primary
2025-09-15T19:21:43.912Z,https://www.agro.bayer.com.br/,200,275,primary
2025-09-15T19:21:44.075Z,https://www.agro.bayer.com.br/fale-conosco,200,108,primary
2025-09-15T19:21:44.205Z,https://www.agro.bayer.com.br/impulso-bayer,200,96,primary
2025-09-15T19:21:44.344Z,https://www.agro.bayer.com.br/produtos-protecao-cultivos,200,106,primary
2025-09-15T19:21:44.489Z,https://www.agro.bayer.com.br/valora-milho,200,108,primary
2025-09-15T19:21:44.622Z,https://www.agro.bayer.com.br/pro-carbono,200,97,primary
2025-09-15T19:21:44.740Z,https://www.agro.bayer.com.br/sementes,200,85,primary
2025-09-15T19:21:44.883Z,https://www.agro.bayer.com.br/d/fungicida-bcs-xivana-smart-br,200,83,primary
2025-09-15T19:21:45.000Z,https://www.agro.bayer.com.br/d/fungicida-bcs-nativo-plus-br,200,83,primary
2025-09-15T19:21:45.120Z,https://www.agro.bayer.com.br/d/fungicida-bcs-nativo-br,200,89,primary
2025-09-15T19:21:45.250Z,https://www.agro.bayer.com.br/d/inseticida-bcs-sivanto-prime-200-sl-br,200,95,primary
2025-09-15T19:21:45.366Z,https://www.agro.bayer.com.br/d/inseticida-bcs-curbix-200-sc-br,200,85,primary
2025-09-15T19:21:45.555Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-original-mais-br,200,156,primary
2025-09-15T19:21:45.671Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-transorb-r-br,200,85,primary
2025-09-15T19:21:45.800Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-ultra-br,200,99,primary
2025-09-15T19:21:45.926Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-wg-br,200,94,primary
2025-09-15T19:21:46.046Z,https://www.agro.bayer.com.br/marcas/xivana-smart,200,91,primary
2025-09-15T19:21:46.167Z,https://www.agro.bayer.com.br/marcas/nativo-plus,200,91,primary
2025-09-15T19:21:46.289Z,https://www.agro.bayer.com.br/marcas/adengo,200,91,primary
2025-09-15T19:21:46.413Z,https://www.agro.bayer.com.br/marcas/curbix,200,95,primary
2025-09-15T19:21:46.553Z,https://www.agro.bayer.com.br/marcas/fox-xpro,200,112,primary
2025-09-15T19:21:46.691Z,https://www.agro.bayer.com.br/roundup,200,107,primary
2025-09-15T19:21:46.819Z,https://www.agro.bayer.com.br/marcas/verango-prime,200,99,primary
2025-09-15T19:21:46.931Z,https://www.agro.bayer.com.br/d/nematicida-bcs-verango-prime-br,200,82,primary
2025-09-15T19:21:47.045Z,https://www.agro.bayer.com.br/d/fungicida-bcs-verango-prime-fungicida-br,200,82,primary
2025-09-15T19:21:47.181Z,https://www.agro.bayer.com.br/cafeicultura,200,106,primary
2025-09-15T19:21:47.295Z,https://www.agro.bayer.com.br/conteudos-do-agro,200,86,primary
2025-09-15T19:21:47.445Z,https://www.agro.bayer.com.br/conteudos,200,122,primary
2025-09-15T19:21:47.585Z,https://www.agro.bayer.com.br/conteudos-impulso-bayer,200,111,primary
2025-09-15T19:21:47.703Z,https://www.agro.bayer.com.br/seedgrowth,200,86,primary
2025-09-15T19:21:47.830Z,https://www.agro.bayer.com.br/bayer-directo,200,96,primary
2025-09-15T19:21:47.948Z,https://www.agro.bayer.com.br/agricultura-digital,200,90,primary
2025-09-15T19:21:48.072Z,https://www.agro.bayer.com.br/cashback/como-funciona,200,89,primary
2025-09-15T19:21:48.229Z,https://www.agro.bayer.com.br/alvos-e-culturas,200,127,primary
2025-09-15T19:21:48.361Z,https://www.agro.bayer.com.br/marcas/agroeste,200,103,primary
2025-09-15T19:21:48.485Z,https://www.agro.bayer.com.br/marcas/dekalb,200,95,primary
2025-09-15T19:21:48.603Z,https://www.agro.bayer.com.br/marcas/deltapine,200,88,primary
2025-09-15T19:21:48.736Z,https://www.agro.bayer.com.br/marcas/monsoy,200,102,primary
2025-09-15T19:21:48.863Z,https://www.agro.bayer.com.br/marcas/agroceres,200,96,primary
2025-09-15T19:24:46.735Z,https://www.agro.bayer.com.br/,200,305,primary
2025-09-15T19:24:48.934Z,https://www.agro.bayer.com.br/fale-conosco,200,2145,primary
2025-09-15T19:24:51.261Z,https://www.agro.bayer.com.br/impulso-bayer,200,2222,primary
2025-09-15T19:24:54.311Z,https://www.agro.bayer.com.br/produtos-protecao-cultivos,200,3009,primary
2025-09-15T19:24:56.673Z,https://www.agro.bayer.com.br/valora-milho,200,2264,primary
2025-09-15T19:24:58.832Z,https://www.agro.bayer.com.br/pro-carbono,200,2114,primary
2025-09-15T19:25:01.264Z,https://www.agro.bayer.com.br/sementes,200,2393,primary
2025-09-15T19:25:03.833Z,https://www.agro.bayer.com.br/d/fungicida-bcs-xivana-smart-br,200,2527,primary
2025-09-15T19:25:06.135Z,https://www.agro.bayer.com.br/d/fungicida-bcs-nativo-plus-br,200,2264,primary
2025-09-15T19:25:08.620Z,https://www.agro.bayer.com.br/d/fungicida-bcs-nativo-br,200,2445,primary
2025-09-15T19:25:10.970Z,https://www.agro.bayer.com.br/d/inseticida-bcs-sivanto-prime-200-sl-br,200,2311,primary
2025-09-15T19:25:13.416Z,https://www.agro.bayer.com.br/d/inseticida-bcs-curbix-200-sc-br,200,2407,primary
2025-09-15T19:25:15.684Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-original-mais-br,200,2227,primary
2025-09-15T19:25:17.430Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-transorb-r-br,200,1683,primary
2025-09-15T19:25:19.807Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-ultra-br,200,2340,primary
2025-09-15T19:25:22.183Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-wg-br,200,2340,primary
2025-09-15T19:25:24.269Z,https://www.agro.bayer.com.br/marcas/xivana-smart,200,2042,primary
2025-09-15T19:25:26.363Z,https://www.agro.bayer.com.br/marcas/nativo-plus,200,2047,primary
2025-09-15T19:25:28.471Z,https://www.agro.bayer.com.br/marcas/adengo,200,2064,primary
2025-09-15T19:25:30.601Z,https://www.agro.bayer.com.br/marcas/curbix,200,2093,primary
2025-09-15T19:25:32.965Z,https://www.agro.bayer.com.br/marcas/fox-xpro,200,2325,primary
2025-09-15T19:25:35.254Z,https://www.agro.bayer.com.br/roundup,200,2251,primary
